timestamp_utc,instrument,action,reason_code,p_model_up,p_market_up,edge,balance,position_qty,position_value,total_equity,price
2026-05-08T17:15:00+00:00,SOLUSDT,HOLD,MAX_TRADES_DAY,0.6417,1.0,0.3583,100.49,0.0,0.0,100.49,89.99
2026-05-08T17:20:00+00:00,SOLUSDT,HOLD,MAX_TRADES_DAY,0.5445,0.9753,0.4308,100.49,0.0,0.0,100.49,89.97
2026-05-08T17:25:00+00:00,SOLUSDT,HOLD,MAX_TRADES_DAY,0.6882,1.0,0.3118,100.49,0.0,0.0,100.49,90.32
2026-05-08T17:30:00+00:00,SOLUSDT,HOLD,MAX_TRADES_DAY,0.99,1.0,0.01,100.49,0.0,0.0,100.49,91.61
2026-05-08T17:35:00+00:00,SOLUSDT,HOLD,MAX_TRADES_DAY,0.99,1.0,0.01,100.49,0.0,0.0,100.49,91.88
2026-05-08T17:40:00+00:00,SOLUSDT,HOLD,MAX_TRADES_DAY,0.3716,0.8502,0.4786,100.49,0.0,0.0,100.49,91.51
2026-05-08T17:45:00+00:00,SOLUSDT,HOLD,MAX_TRADES_DAY,0.5354,0.9504,0.415,100.49,0.0,0.0,100.49,91.76
2026-05-08T17:50:00+00:00,SOLUSDT,HOLD,MAX_TRADES_DAY,0.579,0.9582,0.3792,100.49,0.0,0.0,100.49,91.78
2026-05-08T17:55:00+00:00,SOLUSDT,HOLD,MAX_TRADES_DAY,0.4345,0.9034,0.4689,100.49,0.0,0.0,100.49,91.65
2026-05-08T18:00:00+00:00,SOLUSDT,HOLD,MAX_TRADES_DAY,0.53,0.9524,0.4224,100.49,0.0,0.0,100.49,91.77
2026-05-08T18:05:00+00:00,SOLUSDT,HOLD,MAX_TRADES_DAY,0.5327,0.9524,0.4197,100.49,0.0,0.0,100.49,91.77
2026-05-08T18:10:00+00:00,SOLUSDT,HOLD,MAX_TRADES_DAY,0.5653,1.0,0.4347,100.49,0.0,0.0,100.49,91.89
2026-05-08T18:15:00+00:00,SOLUSDT,HOLD,MAX_TRADES_DAY,0.6682,1.0,0.3318,100.49,0.0,0.0,100.49,92.14
2026-05-08T18:20:00+00:00,SOLUSDT,HOLD,MAX_TRADES_DAY,0.6328,1.0,0.3672,100.49,0.0,0.0,100.49,92.26
2026-05-08T18:25:00+00:00,SOLUSDT,HOLD,MAX_TRADES_DAY,0.5542,1.0,0.4458,100.49,0.0,0.0,100.49,92.3
2026-05-08T18:30:00+00:00,SOLUSDT,HOLD,MAX_TRADES_DAY,0.6081,1.0,0.3919,100.49,0.0,0.0,100.49,92.48
2026-05-08T18:35:00+00:00,SOLUSDT,HOLD,MAX_TRADES_DAY,0.581,1.0,0.419,100.49,0.0,0.0,100.49,92.54
2026-05-08T18:40:00+00:00,SOLUSDT,HOLD,MAX_TRADES_DAY,0.3917,0.9196,0.5279,100.49,0.0,0.0,100.49,92.31
2026-05-08T18:45:00+00:00,SOLUSDT,HOLD,MAX_TRADES_DAY,0.454,0.9301,0.4761,100.49,0.0,0.0,100.49,92.34
2026-05-08T18:50:00+00:00,SOLUSDT,HOLD,MAX_TRADES_DAY,0.573,0.9709,0.3979,100.49,0.0,0.0,100.49,92.46
2026-05-08T18:55:00+00:00,SOLUSDT,HOLD,MAX_TRADES_DAY,0.4567,0.9144,0.4577,100.49,0.0,0.0,100.49,92.32
2026-05-08T19:00:00+00:00,SOLUSDT,HOLD,MAX_TRADES_DAY,0.3262,0.8171,0.4909,100.49,0.0,0.0,100.49,92.07
2026-05-08T19:05:00+00:00,SOLUSDT,HOLD,MAX_TRADES_DAY,0.6109,0.9369,0.326,100.49,0.0,0.0,100.49,92.4
2026-05-08T19:10:00+00:00,SOLUSDT,HOLD,MAX_TRADES_DAY,0.5893,0.8641,0.2748,100.49,0.0,0.0,100.49,92.4
2026-05-08T19:15:00+00:00,SOLUSDT,HOLD,MAX_TRADES_DAY,0.6564,1.0,0.3436,100.49,0.0,0.0,100.49,92.69
2026-05-08T19:20:00+00:00,SOLUSDT,HOLD,MAX_TRADES_DAY,0.4757,0.839,0.3633,100.49,0.0,0.0,100.49,92.5
2026-05-08T19:25:00+00:00,SOLUSDT,HOLD,MAX_TRADES_DAY,0.5836,1.0,0.4164,100.49,0.0,0.0,100.49,92.75
2026-05-08T19:30:00+00:00,SOLUSDT,HOLD,MAX_TRADES_DAY,0.4865,0.8636,0.3771,100.49,0.0,0.0,100.49,92.6
2026-05-08T19:35:00+00:00,SOLUSDT,HOLD,MAX_TRADES_DAY,0.3783,0.7273,0.349,100.49,0.0,0.0,100.49,92.45
2026-05-08T19:40:00+00:00,SOLUSDT,HOLD,MAX_TRADES_DAY,0.4757,0.7245,0.2488,100.49,0.0,0.0,100.49,92.48
2026-05-08T19:45:00+00:00,SOLUSDT,HOLD,MAX_TRADES_DAY,0.5351,0.7755,0.2404,100.49,0.0,0.0,100.49,92.53
2026-05-08T19:50:00+00:00,SOLUSDT,HOLD,MAX_TRADES_DAY,0.5297,0.7791,0.2494,100.49,0.0,0.0,100.49,92.56
2026-05-08T19:55:00+00:00,SOLUSDT,HOLD,MAX_TRADES_DAY,0.5297,0.7794,0.2497,100.49,0.0,0.0,100.49,92.6
