timestamp_utc,instrument,timeframe,open,high,low,close,volume,p_model_up,p_market_up,tv_recommendation,tv_confidence
2026-05-08T22:45:00Z,LINKUSDT,5m,10.37000000,10.38000000,10.36000000,10.37000000,11879.44000000,0.5000,0.7500,NEUTRAL,0.0
2026-05-08T22:50:00Z,LINKUSDT,5m,10.37000000,10.39000000,10.37000000,10.38000000,11667.21000000,0.5482,0.8750,NEUTRAL,0.0
2026-05-08T22:55:00Z,LINKUSDT,5m,10.37000000,10.40000000,10.37000000,10.39000000,6703.58000000,0.5722,1.0000,NEUTRAL,0.0
2026-05-08T23:00:00Z,LINKUSDT,5m,10.38000000,10.39000000,10.37000000,10.38000000,9256.19000000,0.4759,0.8571,NEUTRAL,0.0
2026-05-08T23:05:00Z,LINKUSDT,5m,10.39000000,10.39000000,10.37000000,10.38000000,4973.70000000,0.4759,0.8571,NEUTRAL,0.0
2026-05-08T23:10:00Z,LINKUSDT,5m,10.37000000,10.38000000,10.37000000,10.37000000,987.57000000,0.4518,0.6000,NEUTRAL,0.0
2026-05-08T23:15:00Z,LINKUSDT,5m,10.37000000,10.37000000,10.34000000,10.35000000,15664.03000000,0.3792,0.2000,NEUTRAL,0.0
2026-05-08T23:20:00Z,LINKUSDT,5m,10.35000000,10.36000000,10.32000000,10.33000000,35101.52000000,0.3548,0.0000,NEUTRAL,0.0
2026-05-08T23:25:00Z,LINKUSDT,5m,10.32000000,10.34000000,10.31000000,10.32000000,10941.88000000,0.4031,0.0000,NEUTRAL,0.0
2026-05-08T23:30:00Z,LINKUSDT,5m,10.32000000,10.32000000,10.30000000,10.31000000,10652.95000000,0.4273,0.0000,NEUTRAL,0.0
2026-05-08T23:35:00Z,LINKUSDT,5m,10.31000000,10.31000000,10.29000000,10.30000000,12513.14000000,0.4272,0.0000,NEUTRAL,0.0
2026-05-08T23:40:00Z,LINKUSDT,5m,10.29000000,10.31000000,10.29000000,10.29000000,12345.38000000,0.4271,0.0000,NEUTRAL,0.0
2026-05-08T23:45:00Z,LINKUSDT,5m,10.30000000,10.32000000,10.27000000,10.32000000,35497.94000000,0.6211,0.3000,NEUTRAL,0.0
2026-05-08T23:50:00Z,LINKUSDT,5m,10.32000000,10.33000000,10.31000000,10.32000000,7506.67000000,0.5727,0.3000,NEUTRAL,0.0
