timestamp_utc,instrument,timeframe,open,high,low,close,volume,p_model_up,p_market_up,tv_recommendation,tv_confidence
2026-05-08T13:45:00Z,DOGEUSDT,5m,0.10649000,0.10683000,0.10647000,0.10676000,2232918.00000000,0.6183,0.3824,NEUTRAL,0.0
2026-05-08T13:50:00Z,DOGEUSDT,5m,0.10676000,0.10688000,0.10668000,0.10668000,1771779.00000000,0.5232,0.3039,NEUTRAL,0.0
2026-05-08T13:55:00Z,DOGEUSDT,5m,0.10668000,0.10676000,0.10665000,0.10675000,1178846.00000000,0.5139,0.3838,NEUTRAL,0.0
2026-05-08T14:00:00Z,DOGEUSDT,5m,0.10676000,0.10707000,0.10671000,0.10707000,3016548.00000000,0.6642,0.7071,NEUTRAL,0.0
2026-05-08T14:05:00Z,DOGEUSDT,5m,0.10706000,0.10734000,0.10703000,0.10721000,2859072.00000000,0.6386,0.8485,NEUTRAL,0.0
2026-05-08T14:10:00Z,DOGEUSDT,5m,0.10722000,0.10729000,0.10710000,0.10717000,3238185.00000000,0.5139,0.8081,NEUTRAL,0.0
2026-05-08T14:15:00Z,DOGEUSDT,5m,0.10718000,0.10760000,0.10713000,0.10752000,4406005.00000000,0.6520,1.0000,NEUTRAL,0.0
2026-05-08T14:20:00Z,DOGEUSDT,5m,0.10752000,0.10771000,0.10747000,0.10762000,5328823.00000000,0.6266,1.0000,NEUTRAL,0.0
2026-05-08T14:25:00Z,DOGEUSDT,5m,0.10763000,0.10765000,0.10730000,0.10733000,4119689.00000000,0.3892,0.7680,NEUTRAL,0.0
2026-05-08T14:30:00Z,DOGEUSDT,5m,0.10734000,0.10739000,0.10684000,0.10737000,5362188.00000000,0.4516,0.8000,NEUTRAL,0.0
2026-05-08T14:35:00Z,DOGEUSDT,5m,0.10737000,0.10773000,0.10720000,0.10766000,3478788.00000000,0.6426,1.0000,NEUTRAL,0.0
2026-05-08T14:40:00Z,DOGEUSDT,5m,0.10767000,0.10771000,0.10759000,0.10765000,4007154.00000000,0.5621,0.9922,NEUTRAL,0.0
2026-05-08T14:45:00Z,DOGEUSDT,5m,0.10766000,0.10788000,0.10759000,0.10784000,4514888.00000000,0.5850,1.0000,NEUTRAL,0.0
2026-05-08T14:50:00Z,DOGEUSDT,5m,0.10784000,0.10790000,0.10765000,0.10785000,4553767.00000000,0.5482,1.0000,NEUTRAL,0.0
2026-05-08T14:55:00Z,DOGEUSDT,5m,0.10785000,0.10785000,0.10757000,0.10778000,3394034.00000000,0.4701,0.9514,NEUTRAL,0.0
